Wavenumbers,Aavg
7.338063333,0.041321039
7.3381,-0.020064801
7.338136667,0.042773016
7.338173333,-0.012433926
7.33821,0.032715763
7.338246667,-0.001179234
7.338283333,0.013519063
7.33832,0.019998893
7.338356667,-0.00171141
7.338393333,0.031918103
7.33843,-0.018986185
7.338466667,0.040877698
7.338503333,-0.02133582
7.33854,0.038710862
7.338576667,-0.014314095
7.338613333,0.027322706
7.33865,-0.002603483
7.338686667,0.006724926
7.338723333,0.016682146
7.33876,-0.009804715
7.338796667,0.027547521
7.338833333,-0.026142898
7.33887,0.036130187
7.338906667,-0.02610614
7.338943333,0.033761725
7.33898,-0.017734562
7.339016667,0.021622218
7.339053333,-0.005631645
7.33909,0.00026638
7.339126667,0.014450533
7.339163333,-0.013241425
7.3392,0.025018065
7.339236667,-0.027744389
7.339273333,0.033891739
7.33931,-0.029467478
7.339346667,0.03229288
7.339383333,-0.01848385
7.33942,0.018865995
7.339456667,-0.004696812
7.339493333,-0.001554297
7.33953,0.015322515
7.339566667,-0.015871179
7.339603333,0.025790074
7.33964,-0.030167653
7.339676667,0.033046266
7.339713333,-0.02851141
7.33975,0.029789767
7.339786667,-0.016744746
7.339823333,0.017130225
7.33986,-0.003623434
7.339896667,-0.003445197
7.339933333,0.017525495
7.33997,-0.015004319
7.340006667,0.028114257
7.340043333,-0.027127564
7.34008,0.035825241
7.340116667,-0.026134847
7.340153333,0.032955656
7.34019,-0.013826497
7.340226667,0.018665519
7.340263333,0.000593129
7.3403,-0.003300413
7.340336667,0.019186287
7.340373333,-0.018275396
7.34041,0.026922384
7.340446667,-0.032112362
7.340483333,0.031664835
7.34052,-0.030284932
7.340556667,0.025221037
7.340593333,-0.017968527
7.34063,0.009871554
7.340666667,-0.00514795
7.340703333,-0.012587321
7.34074,0.013540626
7.340776667,-0.02546929
7.340813333,0.022047058
7.34085,-0.037666042
7.340886667,0.025573289
7.340923333,-0.03615727
7.34096,0.018774762
7.340996667,-0.023428649
7.341033333,0.003497882
7.34107,-0.007841949
7.341106667,-0.0185304
7.341143333,0.011880963
7.34118,-0.029959585
7.341216667,0.020763359
7.341253333,-0.040612528
7.34129,0.024307049
7.341326667,-0.036745241
7.341363333,0.017507366
7.3414,-0.020703726
7.341436667,0.003403019
7.341473333,-0.005248197
7.34151,-0.018409459
7.341546667,0.014356761
7.341583333,-0.029318465
7.34162,0.024259238
7.341656667,-0.037467217
7.341693333,0.027867251
7.34173,-0.033378075
7.341766667,0.019850124
7.341803333,-0.017628212
7.34184,0.004472746
7.341876667,-0.00248389
7.341913333,-0.01790545
7.34195,0.016485577
7.341986667,-0.030369958
7.342023333,0.024637796
7.34206,-0.038443386
7.342096667,0.027674343
7.342133333,-0.031963996
7.34217,0.019095488
7.342206667,-0.01470468
7.342243333,0.003751068
7.34228,-0.000382066
7.342316667,-0.018894626
7.342353333,0.019911622
7.34239,-0.0275311
7.342426667,0.027398176
7.342463333,-0.035257574
7.3425,0.029179198
7.342536667,-0.030871962
7.342573333,0.01979412
7.34261,-0.012532745
7.342646667,0.003031672
7.342683333,0.002581878
7.34272,-0.020240394
7.342756667,0.020274188
7.342793333,-0.032837238
7.34283,0.02625711
7.342866667,-0.040962647
7.342903333,0.02462695
7.34294,-0.034548341
7.342976667,0.012234628
7.343013333,-0.016802665
7.34305,-0.006088646
7.343086667,-0.003786849
7.343123333,-0.030210577
7.34316,0.014028857
7.343196667,-0.040090577
7.343233333,0.021371909
7.34327,-0.045363953
7.343306667,0.019455404
7.343343333,-0.037593635
7.34338,0.00770729
7.343416667,-0.018445372
7.343453333,-0.008940979
7.34349,-0.002802637
7.343526667,-0.030921615
7.343563333,0.014616858
7.3436,-0.040595433
7.343636667,0.021533351
7.343673333,-0.044489325
7.34371,0.019780029
7.343746667,-0.034690114
7.343783333,0.007495469
7.34382,-0.014370779
7.343856667,-0.009176193
7.343893333,0.000558131
7.34393,-0.030028007
7.343966667,0.019479681
7.344003333,-0.03538216
7.34404,0.026391058
7.344076667,-0.036434701
7.344113333,0.025085586
7.34415,-0.027689061
7.344186667,0.012779784
7.344223333,-0.006978545
7.34426,-0.003234832
7.344296667,0.008551383
7.344333333,-0.024129257
7.34437,0.025144039
7.344406667,-0.029593215
7.344443333,0.030574176
7.34448,-0.030395381
7.344516667,0.02766364
7.344553333,-0.022011446
7.34459,0.014069292
7.344626667,-0.00180732
7.344663333,-0.001877096
7.3447,0.012351867
7.344736667,-0.021838002
7.344773333,0.028179622
7.34481,-0.028793525
7.344846667,0.032273959
7.344883333,-0.029522228
7.34492,0.026926008
7.344956667,-0.020133482
7.344993333,0.011594452
7.34503,-0.000994312
7.345066667,-0.005324149
7.345103333,0.013376995
7.34514,-0.024773101
7.345176667,0.028418478
7.345213333,-0.02820622
7.34525,0.03139263
7.345286667,-0.027529014
7.345323333,0.025612343
7.34536,-0.018578746
7.345396667,0.009432168
7.345433333,0.000336249
7.34547,-0.007263031
7.345506667,0.012007756
7.345543333,-0.027937382
7.34558,0.025762786
7.345616667,-0.032804512
7.345653333,0.029266161
7.34569,-0.029635544
7.345726667,0.023030221
7.345763333,-0.019184531
7.3458,0.006932495
7.345836667,0.001427474
7.345873333,-0.00886047
7.34591,0.014452414
7.345946667,-0.027406649
7.345983333,0.02832585
7.34602,-0.032759482
7.346056667,0.031076134
7.346093333,-0.028453445
7.34613,0.024234406
7.346166667,-0.014707921
7.346203333,0.007893764
7.34624,0.006359814
7.346276667,-0.006556797
7.346313333,0.019276542
7.34635,-0.02384968
7.346386667,0.032842251
7.346423333,-0.027066071
7.34646,0.035014754
7.346496667,-0.021783137
7.346533333,0.02737416
7.34657,-0.010355658
7.346606667,0.009850205
7.346643333,0.0099579
7.34668,-0.006629512
7.346716667,0.021686404
7.346753333,-0.024862909
7.34679,0.034165316
7.346826667,-0.026489811
7.346863333,0.035473895
7.3469,-0.021283913
7.346936667,0.025831964
7.346973333,-0.010086639
7.34701,0.005613914
7.347046667,0.008948931
7.347083333,-0.011614207
7.34712,0.020128032
7.347156667,-0.029854047
7.347193333,0.029913494
7.34723,-0.032442612
7.347266667,0.029886253
7.347303333,-0.025693875
7.34734,0.019488851
7.347376667,-0.014022763
7.347413333,-0.000390291
7.34745,0.00664883
7.347486667,-0.0172285
7.347523333,0.018707868
7.34756,-0.034125916
7.347596667,0.028974179
7.347633333,-0.035861402
7.34767,0.027230234
7.347706667,-0.028677448
7.347743333,0.015125405
7.34778,-0.013684643
7.347816667,-0.004044985
7.347853333,0.007635141
7.34789,-0.018787609
7.347926667,0.019633336
7.347963333,-0.03465682
7.348,0.029008517
7.348036667,-0.033170174
7.348073333,0.02844126
7.34811,-0.023708768
7.348146667,0.016797807
7.348183333,-0.01109198
7.34822,-0.003821936
7.348256667,0.009886009
7.348293333,-0.01798195
7.34833,0.021075983
7.348366667,-0.033785197
7.348403333,0.029329028
7.34844,-0.033795539
7.348476667,0.027666526
7.348513333,-0.022780615
7.34855,0.015585113
7.348586667,-0.008827345
7.348623333,-0.004980747
7.34866,0.012718322
7.348696667,-0.019699154
7.348733333,0.024421011
7.34877,-0.033624041
7.348806667,0.033063525
7.348843333,-0.031790417
7.34888,0.029768898
7.348916667,-0.019229162
7.348953333,0.016777284
7.34899,-0.005407742
7.349026667,-0.004685304
7.349063333,0.016552057
7.3491,-0.018211143
7.349136667,0.02740472
7.349173333,-0.03174606
7.34921,0.033695832
7.349246667,-0.031236994
7.349283333,0.029018501
7.34932,-0.019833136
7.349356667,0.013353604
7.349393333,-0.006435182
7.34943,-0.010628986
7.349466667,0.012415816
7.349503333,-0.02529427
7.34954,0.021386368
7.349576667,-0.039011909
7.349613333,0.027077238
7.34965,-0.037076953
7.349686667,0.021581282
7.349723333,-0.02319794
7.34976,0.007253017
7.349796667,-0.009382588
7.349833333,-0.015469554
7.34987,0.010928871
7.349906667,-0.026741818
7.349943333,0.021420445
7.34998,-0.037165367
7.350016667,0.028285277
7.350053333,-0.032701831
7.35009,0.023284284
7.350126667,-0.017317342
7.350163333,0.00930058
7.3502,-0.002427164
7.350236667,-0.010909588
7.350273333,0.019194939
7.35031,-0.022144527
7.350346667,0.028810108
7.350383333,-0.031519389
7.35042,0.034012659
7.350456667,-0.027427544
7.350493333,0.027859216
7.35053,-0.011506206
7.350566667,0.013128234
7.350603333,0.003722659
7.35064,-0.008957359
7.350676667,0.023815308
7.350713333,-0.018478099
7.35075,0.033269913
7.350786667,-0.027123499
7.350823333,0.037514521
7.35086,-0.021728523
7.350896667,0.030561215
7.350933333,-0.005634275
7.35097,0.015416028
7.351006667,0.008994615
7.351043333,-0.005887844
7.35108,0.028349095
7.351116667,-0.016913979
7.351153333,0.036458865
7.35119,-0.024721593
7.351226667,0.040027514
7.351263333,-0.018986797
7.3513,0.030447236
7.351336667,-0.002213212
7.351373333,0.014666789
7.35141,0.011180584
7.351446667,-0.007853288
7.351483333,0.029102477
7.35152,-0.017213532
7.351556667,0.03675147
7.351593333,-0.024623951
7.35163,0.03685757
7.351666667,-0.021304273
7.351703333,0.026262597
7.35174,-0.004904822
7.351776667,0.010008976
7.351813333,0.010046821
7.35185,-0.011388499
7.351886667,0.027480255
7.351923333,-0.020991117
7.35196,0.034930087
7.351996667,-0.02652474
7.352033333,0.03482955
7.35207,-0.020066359
7.352106667,0.025067785
7.352143333,-0.001676661
7.35218,0.009586415
7.352216667,0.013461865
7.352253333,-0.011052945
7.35229,0.031206689
7.352326667,-0.018091234
7.352363333,0.038408567
7.3524,-0.021863033
7.352436667,0.038708767
7.352473333,-0.014114499
7.35251,0.028647375
7.352546667,0.004933625
7.352583333,0.013879011
7.35262,0.019440881
7.352656667,-0.00660803
7.352693333,0.036481617
7.35273,-0.014853919
7.352766667,0.043521875
7.352803333,-0.017483978
7.35284,0.0421794
7.352876667,-0.010553231
7.352913333,0.030204298
7.35295,0.008131593
7.352986667,0.013355982
7.353023333,0.022221169
7.35306,-0.00834501
7.353096667,0.037165524
7.353133333,-0.01886716
7.35317,0.042307849
7.353206667,-0.021997788
7.353243333,0.038290033
7.35328,-0.01259108
7.353316667,0.024117737
7.353353333,0.006712298
7.35339,0.008468786
7.353426667,0.01995888
7.353463333,-0.013697012
7.3535,0.034039916
7.353536667,-0.022753888
7.353573333,0.037806139
7.35361,-0.025330215
7.353646667,0.032175645
7.353683333,-0.015051148
7.35372,0.017371103
7.353756667,0.003200614
7.353793333,-0.000137163
7.35383,0.016100231
7.353866667,-0.02101833
7.353903333,0.030734485
7.35394,-0.025974661
7.353976667,0.034862603
7.354013333,-0.026051836
7.35405,0.029766494
7.354086667,-0.016848538
7.354123333,0.014255034
7.35416,0.002791156
7.354196667,-0.002501315
7.354233333,0.016364358
7.35427,-0.022124733
7.354306667,0.031684702
7.354343333,-0.028005444
7.35438,0.036032343
7.354416667,-0.025867876
7.354453333,0.030478621
7.35449,-0.013892802
7.354526667,0.015382876
7.354563333,0.007437711
7.3546,0
7.354636667,0.020394784
7.354673333,-0.019647746
7.35471,0.035176949
7.354746667,-0.024449701
7.354783333,0.039118324
7.35482,-0.020531125
7.354856667,0.033591097
7.354893333,-0.0077178
7.35493,0.01829738
7.354966667,0.01457457
7.355003333,0.002937011
7.35504,0.028032519
7.355076667,-0.015374422
7.355113333,0.041466985
7.35515,-0.020870909
7.355186667,0.043452725
7.355223333,-0.017557246
7.35526,0.034748414
7.355296667,-0.007098552
7.355333333,0.015527509
7.35537,0.01263174
7.355406667,-0.002156053
7.355443333,0.02599521
7.35548,-0.020724537
7.355516667,0.038700555
7.355553333,-0.024503547
7.35559,0.039524699
7.355626667,-0.020845098
7.355663333,0.029060306
7.3557,-0.00880114
7.355736667,0.009060965
7.355773333,0.010467045
7.35581,-0.007794282
7.355846667,0.021578544
7.355883333,-0.027299833
7.35592,0.030059131
7.355956667,-0.032227645
7.355993333,0.029727653
7.35603,-0.027489371
7.356066667,0.018904563
7.356103333,-0.01569821
7.35614,-0.000960536
7.356176667,0.003397981
7.356213333,-0.017588637
7.35625,0.013464307
7.356286667,-0.0358489
7.356323333,0.023618022
7.35636,-0.040356428
7.356396667,0.022961138
7.356433333,-0.034023077
7.35647,0.011770828
7.356506667,-0.02058838
7.356543333,-0.00876062
7.35658,0.00050774
7.356616667,-0.023610936
7.356653333,0.011670226
7.35669,-0.040506838
7.356726667,0.021508431
7.356763333,-0.042413757
7.3568,0.021148794
7.356836667,-0.033637227
7.356873333,0.010319976
7.35691,-0.020127948
7.356946667,-0.010428083
7.356983333,0.000818867
7.35702,-0.024880746
7.357056667,0.011528844
7.357093333,-0.040783274
7.35713,0.020901582
7.357166667,-0.041843196
7.357203333,0.019121764
7.35724,-0.032701695
7.357276667,0.007559132
7.357313333,-0.020394773
7.35735,-0.01396982
7.357386667,-0.000440484
7.357423333,-0.029816045
7.35746,0.010259576
7.357496667,-0.045356808
7.357533333,0.01833433
7.35757,-0.045273966
7.357606667,0.015838459
7.357643333,-0.035403856
7.35768,0.002946653
7.357716667,-0.020773682
7.357753333,-0.018349956
7.35779,-0.000126126
7.357826667,-0.032072915
7.357863333,0.010616255
7.3579,-0.044999577
7.357936667,0.019143195
7.357973333,-0.040982698
7.35801,0.017531055
7.358046667,-0.027793843
7.358083333,0.005592135
7.35812,-0.013398098
7.358156667,-0.014808657
7.358193333,0.006295706
7.35823,-0.028183268
7.358266667,0.01557201
7.358303333,-0.040880069
7.35834,0.020870001
7.358376667,-0.041622546
7.358413333,0.015448415
7.35845,-0.030300633
7.358486667,0.001635429
7.358523333,-0.014895417
7.35856,-0.01831608
7.358596667,0.006115591
7.358633333,-0.030718456
7.35867,0.01590766
7.358706667,-0.042160118
7.358743333,0.02276314
7.35878,-0.037174905
7.358816667,0.018869791
7.358853333,-0.021631384
7.35889,0.006632548
7.358926667,-0.006572309
7.358963333,-0.013225633
7.359,0.014303763
7.359036667,-0.023649759
7.359073333,0.024846184
7.35911,-0.032848601
7.359146667,0.029765083
7.359183333,-0.031195134
7.35922,0.024271752
7.359256667,-0.016121984
7.359293333,0.010302209
7.35933,-0.000527664
7.359366667,-0.01045558
7.359403333,0.019615748
7.35944,-0.021371757
7.359476667,0.02825166
7.359513333,-0.030716105
7.35955,0.032813501
7.359586667,-0.027411202
7.359623333,0.025457329
7.35966,-0.01164896
7.359696667,0.011362696
7.359733333,0.002204311
7.35977,-0.01086283
7.359806667,0.02142322
7.359843333,-0.021598037
7.35988,0.029311499
7.359916667,-0.031767435
7.359953333,0.031360398
7.35999,-0.028233695
7.360026667,0.023416264
7.360063333,-0.011631959
7.3601,0.008181622
7.360136667,0.003776696
7.360173333,-0.013181264
7.36021,0.022604971
7.360246667,-0.022584194
7.360283333,0.029773688
7.36032,-0.031072906
7.360356667,0.032051839
7.360393333,-0.025208961
7.36043,0.02294098
7.360466667,-0.008739254
7.360503333,0.007021856
7.36054,0.004350615
7.360576667,-0.015078591
7.360613333,0.022714972
7.36065,-0.025757222
7.360686667,0.030631518
7.360723333,-0.031800917
7.36076,0.032628267
7.360796667,-0.023096995
7.360833333,0.0231446
7.36087,-0.005100844
7.360906667,0.008361942
7.360943333,0.008806072
7.36098,-0.013021548
7.361016667,0.027705034
7.361053333,-0.020449954
7.36109,0.034820292
7.361126667,-0.025542085
7.361163333,0.035967588
7.3612,-0.018325821
7.361236667,0.025381036
7.361273333,0.000748824
7.36131,0.011365128
7.361346667,0.014281101
7.361383333,-0.010057261
7.36142,0.03186353
7.361456667,-0.019409034
7.361493333,0.03856864
7.36153,-0.02379569
7.361566667,0.037975771
7.361603333,-0.015732531
7.36164,0.025801923
7.361676667,0.003122634
7.361713333,0.009952864
7.36175,0.016972724
7.361786667,-0.012173302
7.361823333,0.033534651
7.36186,-0.019464684
7.361896667,0.039548368
7.361933333,-0.023183574
7.36197,0.036896466
7.362006667,-0.01660588
7.362043333,0.023886829
7.36208,0.002766574
7.362116667,0.007148023
7.362153333,0.017327685
7.36219,-0.01470563
7.362226667,0.033558215
7.362263333,-0.022232597
7.3623,0.039197907
7.362336667,-0.023777128
7.362373333,0.036838719
7.36241,-0.013943164
7.362446667,0.023649178
7.362483333,0.005359677
7.36252,0.006881954
7.362556667,0.018769503
7.362593333,-0.015589429
7.36263,0.033734812
7.362666667,-0.024925245
7.362703333,0.038192863
7.36274,-0.026052589
7.362776667,0.033643395
7.362813333,-0.015386614
7.36285,0.019686541
7.362886667,0.006126142
7.362923333,0.003563769
7.36296,0.020044863
7.362996667,-0.016837313
7.363033333,0.036440472
7.36307,-0.0216809
7.363106667,0.042220634
7.363143333,-0.020457588
7.36318,0.037916745
7.363216667,-0.00990026
7.363253333,0.022243704
7.36329,0.011454198
7.363326667,0.006631454
7.363363333,0.025303571
7.3634,-0.013109277
7.363436667,0.041037317
7.363473333,-0.017908749
7.36351,0.046206073
7.363546667,-0.015228663
7.363583333,0.040561533
7.36362,-0.003917935
7.363656667,0.025132581
7.363693333,0.016407015
7.36373,0.008456204
7.363766667,0.030306393
7.363803333,-0.010771559
7.36384,0.044325353
7.363876667,-0.016293023
7.363913333,0.046730386
7.36395,-0.014558241
7.363986667,0.039359446
7.364023333,-0.003686805
7.36406,0.021261378
7.364096667,0.015802257
7.364133333,0.002539367
7.36417,0.027102973
7.364206667,-0.018076108
7.364243333,0.038333788
7.36428,-0.024219932
7.364316667,0.039459645
7.364353333,-0.020790573
7.36439,0.030205263
7.364426667,-0.009291089
7.364463333,0.011540763
7.3645,0.009595558
7.364536667,-0.004870664
7.364573333,0.022091903
7.36461,-0.023852465
7.364646667,0.033131525
7.364683333,-0.027845933
7.36472,0.034324586
7.364756667,-0.024110575
7.364793333,0.024044682
7.36483,-0.01323174
7.364866667,0.005031922
7.364903333,0.006422875
7.36494,-0.010331923
7.364976667,0.019470206
7.365013333,-0.027426499
7.36505,0.029388324
7.365086667,-0.032912318
7.365123333,0.029845108
7.36516,-0.027710081
7.365196667,0.019634721
7.365233333,-0.014341495
7.36527,0.000847272
7.365306667,0.005790889
7.365343333,-0.014909431
7.36538,0.017721068
7.365416667,-0.031371844
7.365453333,0.028408477
7.36549,-0.032339176
7.365526667,0.027456652
7.365563333,-0.02526441
7.3656,0.017754418
7.365636667,-0.012839735
7.365673333,-0.001737604
7.36571,0.005782785
7.365746667,-0.017708573
7.365783333,0.015879368
7.36582,-0.034507671
7.365856667,0.024224161
7.365893333,-0.035647933
7.36593,0.023489237
7.365966667,-0.028176188
7.366003333,0.012178891
7.36604,-0.016941811
7.366076667,-0.008251936
7.366113333,0.003757445
7.36615,-0.023189108
7.366186667,0.015150615
7.366223333,-0.03847393
7.36626,0.023781139
7.366296667,-0.04037062
7.366333333,0.020204985
7.36637,-0.032017394
7.366406667,0.006406783
7.366443333,-0.019644686
7.36648,-0.015755261
7.366516667,-0.000376823
7.366553333,-0.030590581
7.36659,0.008849372
7.366626667,-0.045897657
7.366663333,0.017136068
7.3667,-0.045406157
7.366736667,0.014914943
7.366773333,-0.033687738
7.36681,0.002157534
7.366846667,-0.020838821
7.366883333,-0.018963838
7.36692,-0.000824847
7.366956667,-0.034347861
7.366993333,0.010389907
7.36703,-0.047848239
7.367066667,0.018082958
7.367103333,-0.044208623
7.36714,0.016173512
7.367176667,-0.029887629
7.367213333,0.003866969
7.36725,-0.016085226
7.367286667,-0.01795953
7.367323333,0.004505131
7.36736,-0.029994113
7.367396667,0.015379762
7.367433333,-0.042288863
7.36747,0.022492593
7.367506667,-0.040961365
7.367543333,0.017977636
7.36758,-0.027776549
7.367616667,0.004106754
7.367653333,-0.012712681
7.36769,-0.016833819
7.367726667,0.008687323
7.367763333,-0.029057401
7.3678,0.018654635
7.367836667,-0.040431566
7.367873333,0.024915058
7.36791,-0.038797304
7.367946667,0.020899125
7.367983333,-0.023405534
7.36802,0.00689778
7.368056667,-0.007242548
7.368093333,-0.014558756
7.36813,0.013240172
7.368166667,-0.027318359
7.368203333,0.023635981
7.36824,-0.037130317
7.368276667,0.029296233
7.368313333,-0.032134117
7.36835,0.023685996
7.368386667,-0.015442861
7.368423333,0.009592529
7.36846,-0.000418083
7.368496667,-0.012211709
7.368533333,0.019014362
7.36857,-0.022282575
7.368606667,0.028992659
7.368643333,-0.030904692
7.36868,0.033679417
7.368716667,-0.025753557
7.368753333,0.027408172
7.36879,-0.010114365
7.368826667,0.011656094
7.368863333,0.003504298
7.3689,-0.010875307
7.368936667,0.022034224
7.368973333,-0.02300206
7.36901,0.030265032
7.369046667,-0.032303047
7.369083333,0.032212741
7.36912,-0.026884712
7.369156667,0.023480462
7.369193333,-0.009897742
7.36923,0.00823027
7.369266667,0.004303547
7.369303333,-0.01311978
7.36934,0.02380578
7.369376667,-0.021292087
7.369413333,0.033602784
7.36945,-0.028221474
7.369486667,0.036441502
7.369523333,-0.019939609
7.36956,0.029053709
7.369596667,-0.001502812
7.369633333,0.015180024
7.36967,0.013577153
7.369706667,-0.005019293
7.369743333,0.033891308
7.36978,-0.011990436
7.369816667,0.042265105
7.369853333,-0.017028831
7.36989,0.044246018
7.369926667,-0.01262162
7.369963333,0.034106424
7.37,0.004497222
7.370036667,0.018503135
7.370073333,0.018462437
7.37011,-0.003398301
7.370146667,0.036263937
7.370183333,-0.012644913
7.37022,0.043513429
7.370256667,-0.01759178
7.370293333,0.043776403
7.37033,-0.010398886
7.370366667,0.033103663
7.370403333,0.007028263
7.37044,0.016947109
7.370476667,0.021358934
7.370513333,-0.004404723
7.37055,0.038216218
7.370586667,-0.013851352
7.370623333,0.044341293
7.37066,-0.018450906
7.370696667,0.042765775
7.370733333,-0.009044264
7.37077,0.030588315
7.370806667,0.009052079
7.370843333,0.014660473
7.37088,0.023156449
7.370916667,-0.005986447
7.370953333,0.038298817
7.37099,-0.013529147
7.371026667,0.043773855
7.371063333,-0.017342731
7.3711,0.040437111
7.371136667,-0.008960798
7.371173333,0.026849362
7.37121,0.0086165
7.371246667,0.011387686
7.371283333,0.022173767
7.37132,-0.008994003
7.371356667,0.036820467
7.371393333,-0.016897869
7.37143,0.042530156
7.371466667,-0.017938917
7.371503333,0.040126022
7.37154,-0.00779087
7.371576667,0.026183316
7.371613333,0.010668893
7.37165,0.010476434
7.371686667,0.023188089
7.371723333,-0.010541313
7.37176,0.036614862
7.371796667,-0.017921504
7.371833333,0.04028618
7.37187,-0.019657439
7.371906667,0.03620031
7.371943333,-0.01151433
7.37198,0.022070033
7.372016667,0.007580746
7.372053333,0.004601929
7.37209,0.019445337
7.372126667,-0.017505138
7.372163333,0.033473584
7.3722,-0.023924341
7.372236667,0.037916442
7.372273333,-0.024972659
7.37231,0.030963082
7.372346667,-0.015542834
7.372383333,0.014673485
7.37242,0.003123256
7.372456667,-0.003344657
7.372493333,0.015262819
7.37253,-0.024855131
7.372566667,0.028671189
7.372603333,-0.030039605
7.37264,0.032367791
7.372676667,-0.029076903
7.372713333,0.02545494
7.37275,-0.018843516
7.372786667,0.006645501
7.372823333,-0.000789337
7.37286,-0.010700627
7.372896667,0.010263419
7.372933333,-0.032232262
7.37297,0.022482022
7.373006667,-0.039326449
7.373043333,0.025161758
7.37308,-0.037046286
7.373116667,0.017318597
7.373153333,-0.026481315
7.37319,-0.001120496
7.373226667,-0.006461542
7.373263333,-0.019223304
7.3733,0.004657042
7.373336667,-0.041433992
7.373373333,0.016066475
7.37341,-0.045681966
7.373446667,0.017309329
7.373483333,-0.044001606
7.37352,0.006577502
7.373556667,-0.033694629
7.373593333,-0.01229005
7.37363,-0.012138505
7.373666667,-0.028750523
7.373703333,0.000944939
7.37374,-0.046518033
7.373776667,0.014987744
7.373813333,-0.047260443
7.37385,0.017655247
7.373886667,-0.039508923
7.373923333,0.010387939
7.37396,-0.02678791
7.373996667,-0.008185385
7.374033333,-0.004725372
7.37407,-0.022805762
7.374106667,0.008326081
7.374143333,-0.040672385
7.37418,0.020079653
7.374216667,-0.044408537
7.374253333,0.020946805
7.37429,-0.038200969
7.374326667,0.010326809
7.374363333,-0.02599986
7.3744,-0.009737922
7.374436667,-0.004897198
7.374473333,-0.026334201
7.37451,0.008231495
7.374546667,-0.043211257
7.374583333,0.020343111
7.37462,-0.044835547
7.374656667,0.021423962
7.374693333,-0.035679903
7.37473,0.010814019
7.374766667,-0.021163375
7.374803333,-0.009318334
7.37484,7.75443E-05
7.374876667,-0.024182237
7.374913333,0.012008298
7.37495,-0.040692516
7.374986667,0.021876036
7.375023333,-0.043987478
7.37506,0.020248723
7.375096667,-0.034175054
7.375133333,0.009330308
7.37517,-0.019993792
7.375206667,-0.011178264
7.375243333,0.002177471
7.37528,-0.026162921
7.375316667,0.014528797
7.375353333,-0.042031136
7.37539,0.022047158
7.375426667,-0.042310762
